PdmarticleID;ExternalKey;Product level;Product name;Marketing range;Marketing item group;ParentID;Label;ERP code;Shortname;StateID;show_in_2024
38861;C0C380000000000000;Product;Monarch 3743;Not relevant;Not relevant;10481;Monarch 3743;;;;no
38863;C0C382000000000000;Product;Monarch 3842;Not relevant;Not relevant;10481;Monarch 3842;;;;no
38864;C0C383000000000000;Product;Monarch 3843;Not relevant;Not relevant;10481;Monarch 3843;;;;no
38865;C0C385000000000000;Product;Monarch 3932;Not relevant;Not relevant;10481;Monarch 3932;;;;no
38866;C0C386000000000000;Product;Monarch 3942;Not relevant;Not relevant;10481;Monarch 3942;;;;no
38871;C0C387000000000000;Product;Monarch 3943;Not relevant;Not relevant;10481;Monarch 3943;;;;no
38872;C0C388000000000000;Product;Monarch 3944;Not relevant;Not relevant;10481;Monarch 3944;;;;no
38873;C0C389000000000000;Product;Monarch 3991;Not relevant;Not relevant;10481;Monarch 3991;;;;no
38874;C0C390000000000000;Product;Monarch 3992;Not relevant;Not relevant;10481;Monarch 3992;;;;no
38879;C0C396000000000000;Product;Monarch 5011;Not relevant;Not relevant;10481;Monarch 5011;;;;no
38880;C0C397000000000000;Product;Monarch 5012;Not relevant;Not relevant;10481;Monarch 5012;;;;no
38881;C0C400000000000000;Product;Monarch 5022;Not relevant;Not relevant;10481;Monarch 5022;;;;no
38882;C0C403000000000000;Product;Monarch 5052;Not relevant;Not relevant;10481;Monarch 5052;;;;no
38891;C0C404000000000000;Product;Monarch 5055;Not relevant;Not relevant;10481;Monarch 5055;;;;no
38898;C0C406000000000000;Product;Monarch 5071;Not relevant;Not relevant;10481;Monarch 5071;;;;no
38892;C0C407000000000000;Product;Monarch 5091;Not relevant;Not relevant;10481;Monarch 5091;;;;no
38893;C0C408000000000000;Product;Monarch 5522;Not relevant;Not relevant;10481;Monarch 5522;;;;no
38894;C0C409000000000000;Product;Monarch 5832;Not relevant;Not relevant;10481;Monarch 5832;;;;no
38895;C0C410000000000000;Product;Monarch 5913;Not relevant;Not relevant;10481;Monarch 5913;;;;no
38896;C0C411000000000000;Product;Monarch 5921;Not relevant;Not relevant;10481;Monarch 5921;;;;no
38905;C0C412000000000000;Product;Monarch 5931;Not relevant;Not relevant;10481;Monarch 5931;;;;no
38906;C0C413000000000000;Product;Monarch 5932;Not relevant;Not relevant;10481;Monarch 5932;;;;no
38907;C0C463000000000000;Product;OleTex BCJN 200;Not relevant;Not relevant;10481;OleTex BCJN 200;;;;no
38908;C0C464000000000000;Product;OleTex BDJN 200;Not relevant;Not relevant;10481;OleTex BDJN 200;;;;no
38909;C0C321000000000000;Product;OleTex BDJN 200 H;Not relevant;Not relevant;10481;OleTex BDJN 200 H;;;;no
38910;C0C465000000000000;Product;OleTex BDJN 300;Not relevant;Not relevant;10481;OleTex BDJN 300;;;;no
38911;C0C466000000000000;Product;OleTex BDJN 400;Not relevant;Not relevant;10481;OleTex BDJN 400;;;;no
39022;C0C467000000000000;Product;OleTex BKJN 200;Not relevant;Not relevant;10481;OleTex BKJN 200;;;;no
38912;C0C436000000000000;Product;OleTex BKJN 200 F;Not relevant;Not relevant;10481;OleTex BKJN 200 F;;;;no
38913;C0C444000000000000;Product;OleTex BKJN 200 H;Not relevant;Not relevant;10481;OleTex BKJN 200 H;;;;no
38914;C0C468000000000000;Product;OleTex BKJN 300;Not relevant;Not relevant;10481;OleTex BKJN 300;;;;no
38915;C0C469000000000000;Product;OleTex BKJN 400;Not relevant;Not relevant;10481;OleTex BKJN 400;;;;no
38916;C0C470000000000000;Product;OleTex BSJN 200;Not relevant;Not relevant;10481;OleTex BSJN 200;;;;no
38939;C0C641000000000000;Product;OleTex BSJN 300;Not relevant;Not relevant;10481;OleTex BSJN 300;;;;no
38941;C0C471000000000000;Product;OleTex BSJN 400;Not relevant;Not relevant;10481;OleTex BSJN 400;;;;no
38942;C0C478000000000000;Product;OleTex CDJN 200;Not relevant;Not relevant;10481;OleTex CDJN 200;;;;no
38943;C0C486000000000000;Product;OleTex CDJW 400;Not relevant;Not relevant;10481;OleTex CDJW 400;;;;no
38944;C0C499000000000000;Product;OleTex CKJN 200;Not relevant;Not relevant;10481;OleTex CKJN 200;;;;no
38945;C0C523000000000000;Product;OleTex CKJV 200;Not relevant;Not relevant;10481;OleTex CKJV 200;;;;no
39158;C0C271000000000000;Product;EnsoLine Ultraflote;Not relevant;Not relevant;10481;EnsoLine Ultraflote;;;;no
39161;C0C355000000000000;Product;Monarch 1031;Not relevant;Not relevant;10481;Monarch 1031;;;;no
39163;C0C356000000000000;Product;Monarch 200;Not relevant;Not relevant;10481;Monarch 200;;;;no
39165;C0C357000000000000;Product;Monarch 2001;Not relevant;Not relevant;10481;Monarch 2001;;;;no
39167;C0C358000000000000;Product;Monarch 2002;Not relevant;Not relevant;10481;Monarch 2002;;;;no
39169;C0C359000000000000;Product;Monarch 2003;Not relevant;Not relevant;10481;Monarch 2003;;;;no
39171;C0C360000000000000;Product;Monarch 2011;Not relevant;Not relevant;10481;Monarch 2011;;;;no
39173;C0C362000000000000;Product;Monarch 2043;Not relevant;Not relevant;10481;Monarch 2043;;;;no
39174;C0C363000000000000;Product;Monarch 2045;Not relevant;Not relevant;10481;Monarch 2045;;;;no
39175;C0C364000000000000;Product;Monarch 2055;Not relevant;Not relevant;10481;Monarch 2055;;;;no
39176;C0C365000000000000;Product;Monarch 2062;Not relevant;Not relevant;10481;Monarch 2062;;;;no
39177;C0C384000000000000;Product;Monarch 3844;Not relevant;Not relevant;10481;Monarch 3844;;;;no
39178;C0C392000000000000;Product;Monarch 4051;Not relevant;Not relevant;10481;Monarch 4051;;;;no
39185;C0C393000000000000;Product;Monarch 4052;Not relevant;Not relevant;10481;Monarch 4052;;;;no
39186;C0C394000000000000;Product;Monarch 4053;Not relevant;Not relevant;10481;Monarch 4053;;;;no
39187;C0C395000000000000;Product;Monarch 4055;Not relevant;Not relevant;10481;Monarch 4055;;;;no
39191;C0C414000000000000;Product;Monarch 6031;Not relevant;Not relevant;10481;Monarch 6031;;;;no
39192;C0C415000000000000;Product;Monarch 6032;Not relevant;Not relevant;10481;Monarch 6032;;;;no
39193;C0C418000000000000;Product;Monarch 6231;Not relevant;Not relevant;10481;Monarch 6231;;;;no
39194;C0C419000000000000;Product;Monarch 6232;Not relevant;Not relevant;10481;Monarch 6232;;;;no
39199;C0C420000000000000;Product;Monarch 6903;Not relevant;Not relevant;10481;Monarch 6903;;;;no
39200;C0C421000000000000;Product;Monarch 6931;Not relevant;Not relevant;10481;Monarch 6931;;;;no
39201;C0C423000000000000;Product;Monarch 8001;Not relevant;Not relevant;10481;Monarch 8001;;;;no
39202;C0C426000000000000;Product;Monarch 8022;Not relevant;Not relevant;10481;Monarch 8022;;;;no
39207;C0C424000000000000;Product;Monarch 8002;Not relevant;Not relevant;10481;Monarch 8002;;;;no
39208;C0C427000000000000;Product;Monarch 8062;Not relevant;Not relevant;10481;Monarch 8062;;;;no
39209;C0C429000000000000;Product;Monarch 8901;Not relevant;Not relevant;10481;Monarch 8901;;;;no
39210;C0C430000000000000;Product;Monarch Soling 746 Cork;Not relevant;Not relevant;10481;Monarch Soling 746 Cork;;;;no
39211;C0C627000000000000;Product;Monarch 9021;Not relevant;Not relevant;10481;Monarch 9021;;;;no
40047;C0C281000000000000;Product;EnsoLite NSC75;Not relevant;Not relevant;10481;EnsoLite NSC75;;;;no
44966;C0C666000000000000;Product;EnsoLine 1200 FRG;Not relevant;Not relevant;10481;EnsoLine 1200 FRG;;;;no
48527;C0C651000000000000;Product;OleCell Inv;Not relevant;Not relevant;10481;OleCell Inv;;;Product Workflow 2.0 - Initialisation - Product;no
48530;C0C654000000000000;Product;OleCell Plus UV;Not relevant;Not relevant;10481;OleCell Plus UV;;;Product Workflow 2.0 - Initialisation - Product;no
48942;C0C647000000000000;Product;FillPro Hot Rod XL;Not relevant;Not relevant;10481;FillPro Hot Rod XL;;;Product Workflow 2.0 - Initialisation - Product;no
48964;C0C649000000000000;Product;FillPro Open Cell;Not relevant;Not relevant;10481;FillPro Open Cell;;;Product Workflow 2.0 - Initialisation - Product;no
48972;C0C648000000000000;Product;FillPro Soft Type;Not relevant;Not relevant;10481;FillPro Soft Type;;;Product Workflow 2.0 - Initialisation - Product;no
48984;C0C646000000000000;Product;FillPro Standard;Not relevant;Not relevant;10481;FillPro Standard;;;Product Workflow 2.0 - Initialisation - Product;no
49003;C0C650000000000000;Product;FilPro FBR;Not relevant;Not relevant;10481;FilPro FBR;;;Product Workflow 2.0 - Initialisation - Product;no
49005;C0C461000000000000;Product;OleCell Tube: CE-180;Not relevant;Not relevant;10481;OleCell Tube: CE-180;;;Product Workflow 2.0 - Initialisation - Product;no
799154;C0C558000000000000;Product;ArmaComp OleTex BKGN 200;Not relevant;Not relevant;10481;ArmaComp OleTex BKGN 200;;;Product Workflow 2.0 - Initialisation - Product;no
799160;C0C569000000000000;Product;ArmaComp OleTex BKGN 300;Not relevant;Not relevant;10481;ArmaComp OleTex BKGN 300;;;Product Workflow 2.0 - Initialisation - Product;no
799249;C0C497000000000000;Product;OleTex CKJN 1200 F;Not relevant;Not relevant;10481;OleTex CKJN 1200 F;;;Product Workflow 2.0 - Initialisation - Product;no
799250;C0C678000000000000;Product;OleTex CKJN 200 G;Not relevant;Not relevant;10481;OleTex CKJN 200 G;;;Product Workflow 2.0 - Initialisation - Product;no
799251;C0C679000000000000;Product;OleTex CKJN 333;Not relevant;Not relevant;10481;OleTex CKJN 333;;;Product Workflow 2.0 - Initialisation - Product;no
799252;C0C680000000000000;Product;OleTex CKJN 500 F;Not relevant;Not relevant;10481;OleTex CKJN 500 F;;;Product Workflow 2.0 - Initialisation - Product;no
799253;C0C681000000000000;Product;OleTex CKJN 600 A;Not relevant;Not relevant;10481;OleTex CKJN 600 A;;;Product Workflow 2.0 - Initialisation - Product;no
799254;C0C493000000000000;Product;OleTex CKJN 1000;Not relevant;Not relevant;10481;OleTex CKJN 1000;;;Product Workflow 2.0 - Initialisation - Product;no
799255;C0C494000000000000;Product;OleTex CKJN 1100;Not relevant;Not relevant;10481;OleTex CKJN 1100;;;Product Workflow 2.0 - Initialisation - Product;no
799256;C0C496000000000000;Product;OleTex CKJN 1200;Not relevant;Not relevant;10481;OleTex CKJN 1200;;;Product Workflow 2.0 - Initialisation - Product;no
799257;C0C498000000000000;Product;OleTex CKJN 1600;Not relevant;Not relevant;10481;OleTex CKJN 1600;;;Product Workflow 2.0 - Initialisation - Product;no
799258;C0C501000000000000;Product;OleTex CKJN 2000;Not relevant;Not relevant;10481;OleTex CKJN 2000;;;Product Workflow 2.0 - Initialisation - Product;no
799259;C0C506000000000000;Product;OleTex CKJN 3000;Not relevant;Not relevant;10481;OleTex CKJN 3000;;;Product Workflow 2.0 - Initialisation - Product;no
799260;C0C682000000000000;Product;OleTex CKJT 200 F;Not relevant;Not relevant;10481;OleTex CKJT 200 F;;;Product Workflow 2.0 - Initialisation - Product;no
799261;C0C516000000000000;Product;OleTex CKJT 375;Not relevant;Not relevant;10481;OleTex CKJT 375;;;Product Workflow 2.0 - Initialisation - Product;no
799262;C0C684000000000000;Product;OleTex CKJT 550 G;Not relevant;Not relevant;10481;OleTex CKJT 550 G;;;Product Workflow 2.0 - Initialisation - Product;no
799263;C0C685000000000000;Product;OleTex CKJV 300;Not relevant;Not relevant;10481;OleTex CKJV 300;;;Product Workflow 2.0 - Initialisation - Product;no
799264;C0C686000000000000;Product;OleTex CKJX 200 F;Not relevant;Not relevant;10481;OleTex CKJX 200 F;;;Product Workflow 2.0 - Initialisation - Product;no
35959;E0C547000000000000;Product;Private label - Insul-Fab (EnsoLite NVC);Not relevant;Not relevant;33642;Private label - Insul-Fab (EnsoLite NVC);;;;no
35962;E0C332000000000000;Product;Private Label - Trane (EnsoLite TRN);Not relevant;Not relevant;33642;Private Label - Trane (EnsoLite TRN);;;;no
35964;E0C548000000000000;Product;Private label - Wearwell (EnsoLite TNM);Not relevant;Not relevant;33642;Private label - Wearwell (EnsoLite TNM);;;;no
37916;F0C275000000000000;Product;EnsoLite AFM;Not relevant;Not relevant;37915;EnsoLite AFM;;;;no
37918;F0C276000000000000;Product;EnsoLite AFM-ESD;Not relevant;Not relevant;37915;EnsoLite AFM-ESD;;;;no
9047;IFI063000000000000;Product;ArmaFix AF;Not relevant;Not relevant;9046;ArmaFix AF;;;Product Workflow 2.0 - Approved;no
20285;IFI064000000000000;Product;ArmaFix AP;Not relevant;Not relevant;9046;ArmaFix AP;;;;no
9210;IFI066000000000000;Product;ArmaFix Clamps;Not relevant;Not relevant;9046;ArmaFix Clamps;;;Product Workflow 2.0 - Initialisation - Product;no
10485;IFI346000000000000;Product;Insuguard;Not relevant;Not relevant;9046;Insuguard;;;;no
15163;IFI347000000000000;Product;Insuguard Multi;Not relevant;Not relevant;9046;Insuguard Multi;;;;no
15927;IFI067000000000000;Product;ArmaFix Class 0 (China);Not relevant;Not relevant;9046;ArmaFix Class 0 (China);;;;no
15934;IFI068000000000000;Product;ArmaFix Class 0 (India);Not relevant;Not relevant;9046;ArmaFix Class 0 (India);;;;no
15936;IFI071000000000000;Product;ArmaFix Ecolight (EMEA);Not relevant;Not relevant;9046;ArmaFix Ecolight (EMEA);;;Product Workflow 2.0 - Approved;no
15946;IFI072000000000000;Product;ArmaFix FRV;Not relevant;Not relevant;9046;ArmaFix FRV;;;;no
20099;IFI073000000000000;Product;ArmaFix NH;Not relevant;Not relevant;9046;ArmaFix NH;;;Product Workflow 2.0 - Blocked;no
20100;IFI074000000000000;Product;ArmaFix Ultima;Not relevant;Not relevant;9046;ArmaFix Ultima;;;Product Workflow 2.0 - Approved;no
20101;IFI075000000000000;Product;ArmaFix VVS;Not relevant;Not relevant;9046;ArmaFix VVS;;;;no
20286;IFI076000000000000;Product;ArmaFix X;Not relevant;Not relevant;9046;ArmaFix X;;;Product Workflow 2.0 - Enrichment;no
20845;IFI196000000000000;Product;ArmaFix NH Smart;Not relevant;Not relevant;9046;ArmaFix NH Smart;;;Product Workflow 2.0 - Approved;no
33455;IFI070000000000000;Product;ArmaFix EcoLight (AMERICAS);Not relevant;Not relevant;9046;ArmaFix EcoLight (AMERICAS);;;;no
34741;IFI583000000000000;Product;ArmaFix Clamps (China);Not relevant;Not relevant;9046;ArmaFix Clamps (China);;;;no
35280;IFI616000000000000;Product;ArmaFix LT Industrial (China);Not relevant;Not relevant;9046;ArmaFix LT Industrial (China);;;;no
35285;IFI615000000000000;Product;ArmaFix NH (China);Not relevant;Not relevant;9046;ArmaFix NH (China);;;;no
48535;IFI065000000000000;Product;ArmaFix BR;Not relevant;Not relevant;9046;ArmaFix BR;;;Product Workflow 2.0 - Initialisation - Product;no
20039;LFI551000000000000;Product;Private label - Insuguard;Not relevant;Not relevant;19797;Private label - Insuguard;;;;no
30228;LFI076000000000000;Product;ArmaFix X;Not relevant;Not relevant;19797;ArmaFix X;;;;no
30627;LFI437000000000000;Product;OEM - ArmaFix private label;Not relevant;Not relevant;19797;OEM - ArmaFix private label;;;;no
8022;I0F011000000000000;Product;AF/ArmaFlex;Not relevant;Not relevant;8021;AF/ArmaFlex;;;Product Workflow 2.0 - Approved;no
17661;I0F014000000000000;Product;AF/ArmaFlex Evo (Engineered);Not relevant;Not relevant;8021;AF/ArmaFlex Evo (Engineered);;;;no
48705;I0F673000000000000;Product;AF/ArmaFlex Evo (Nominal);Not relevant;Not relevant;8021;AF/ArmaFlex Evo (Nominal);;;Product Workflow 2.0 - Initialisation - Product;no
17658;I0F013000000000000;Product;AF/ArmaFlex Class O;Not relevant;Not relevant;8021;AF/ArmaFlex Class O;;;;no
15601;I0F012000000000000;Product;AF/ArmaFlex BR;Not relevant;Not relevant;8021;AF/ArmaFlex BR;;;;no
9291;I0F020000000000000;Product;AP/ArmaFlex (AMERICAS);Not relevant;Not relevant;8021;AP/ArmaFlex (AMERICAS);;;;no
10471;I0F023000000000000;Product;AP/ArmaFlex SA;Not relevant;Not relevant;8021;AP/ArmaFlex SA;;;;no
17666;I0F021000000000000;Product;AP/ArmaFlex (APAC);Not relevant;Not relevant;8021;AP/ArmaFlex (APAC);;;;no
20162;I0F022000000000000;Product;AP/ArmaFlex (EMEA);Not relevant;Not relevant;8021;AP/ArmaFlex (EMEA);;;;no
15356;I0F150000000000000;Product;ArmaFlex Shield CX;Not relevant;Not relevant;8021;ArmaFlex Shield CX;;;;no
20251;I0F149000000000000;Product;ArmaFlex Shield;Not relevant;Not relevant;8021;ArmaFlex Shield;;;;no
15449;I0F341000000000000;Product;HT/ArmaFlex;Not relevant;Not relevant;8021;HT/ArmaFlex;;;Product Workflow 2.0 - Approved;no
20119;I0F344000000000000;Product;HT/ArmaFlex S;Not relevant;Not relevant;8021;HT/ArmaFlex S;;;Product Workflow 2.0 - Approved;no
9281;I0F342000000000000;Product;HT/ArmaFlex Industrial;Not relevant;Not relevant;8021;HT/ArmaFlex Industrial;;;;no
15586;I0F343000000000000;Product;HT/ArmaFlex Industrial IMO;Not relevant;Not relevant;8021;HT/ArmaFlex Industrial IMO;;;;no
20188;I0F132000000000000;Product;ArmaFlex HT-C;Not relevant;Not relevant;8021;ArmaFlex HT-C;;;;no
17668;I0F089000000000000;Product;ArmaFlex AC Class O;Not relevant;Not relevant;8021;ArmaFlex AC Class O;;;;no
17670;I0F090000000000000;Product;ArmaFlex ACE;Not relevant;Not relevant;8021;ArmaFlex ACE;;;Product Workflow 2.0 - Approved;no
17673;I0F091000000000000;Product;ArmaFlex ACE Plus;Not relevant;Not relevant;8021;ArmaFlex ACE Plus;;;Product Workflow 2.0 - Approved;no
20167;I0F092000000000000;Product;ArmaFlex ACE S;Not relevant;Not relevant;8021;ArmaFlex ACE S;;;;no
20170;I0F112000000000000;Product;ArmaFlex CR;Not relevant;Not relevant;8021;ArmaFlex CR;;;;no
20171;I0F114000000000000;Product;ArmaFlex DS;Not relevant;Not relevant;8021;ArmaFlex DS;;;;no
20172;I0F115000000000000;Product;ArmaFlex DSR;Not relevant;Not relevant;8021;ArmaFlex DSR;;;;no
17677;I0F099000000000000;Product;ArmaFlex Class 0;Not relevant;Not relevant;8021;ArmaFlex Class 0;;;;no
17679;I0F100000000000000;Product;ArmaFlex Class 0 (India);Not relevant;Not relevant;8021;ArmaFlex Class 0 (India);;;;no
20105;I0F101000000000000;Product;ArmaFlex Class 0 Alu;Not relevant;Not relevant;8021;ArmaFlex Class 0 Alu;;;;no
20106;I0F102000000000000;Product;ArmaFlex Class 0 Plus;Not relevant;Not relevant;8021;ArmaFlex Class 0 Plus;;;;no
20107;I0F103000000000000;Product;ArmaFlex Class 0 with Arma-Chek GC;Not relevant;Not relevant;8021;ArmaFlex Class 0 with Arma-Chek GC;;;;no
20108;I0F104000000000000;Product;ArmaFlex Class 0 with Arma-Chek GC S;Not relevant;Not relevant;8021;ArmaFlex Class 0 with Arma-Chek GC S;;;;no
20109;I0F105000000000000;Product;ArmaFlex Class 0 with Arma-Chek Silver;Not relevant;Not relevant;8021;ArmaFlex Class 0 with Arma-Chek Silver;;;;no
20110;I0F106000000000000;Product;ArmaFlex Class 0 with Microban;Not relevant;Not relevant;8021;ArmaFlex Class 0 with Microban;;;;no
17681;I0F107000000000000;Product;ArmaFlex Class 1;Not relevant;Not relevant;8021;ArmaFlex Class 1;;;;no
17675;I0F096000000000000;Product;ArmaFlex C1B;Not relevant;Not relevant;8021;ArmaFlex C1B;;;;no
20168;I0F097000000000000;Product;ArmaFlex C1G;Not relevant;Not relevant;8021;ArmaFlex C1G;;;;no
20169;I0F098000000000000;Product;ArmaFlex C1R;Not relevant;Not relevant;8021;ArmaFlex C1R;;;;no
35295;I0F127000000000000;Product;ArmaFlex EM;Not relevant;Not relevant;8021;ArmaFlex EM;;;;no
17683;I0F108000000000000;Product;ArmaFlex Class 1 (Korea);Not relevant;Not relevant;8021;ArmaFlex Class 1 (Korea);;;;no
20247;I0F109000000000000;Product;ArmaFlex Class 1 with Microban;Not relevant;Not relevant;8021;ArmaFlex Class 1 with Microban;;;;no
17846;I0F152000000000000;Product;ArmaFlex Teleo;Not relevant;Not relevant;8021;ArmaFlex Teleo;;;;no
17852;I0F155000000000000;Product;ArmaFlex Ultima;Not relevant;Not relevant;8021;ArmaFlex Ultima;;;Product Workflow 2.0 - Approved;no
20116;I0F157000000000000;Product;ArmaFlex Ultima ACR;Not relevant;Not relevant;8021;ArmaFlex Ultima ACR;;;;no
17685;I0F128000000000000;Product;ArmaFlex FRV;Not relevant;Not relevant;8021;ArmaFlex FRV;;;;no
17687;I0F133000000000000;Product;ArmaFlex LS;Not relevant;Not relevant;8021;ArmaFlex LS;;;;no
17718;I0F136000000000000;Product;ArmaFlex LTD;Not relevant;Not relevant;8021;ArmaFlex LTD;;;;no
17733;I0F141000000000000;Product;ArmaFlex Rail SD;Not relevant;Not relevant;8021;ArmaFlex Rail SD;;;;no
